label,text
0,yes dont care need bad princess
1,tone club sub expired sub reply monoc mono polyc polys weekly p per week txt stop stop msg free stream
0,derp worse dude always want party dude file complaint three drug abuser life
0,sry talk phone parent
0,i‘ve got salt rub open wound like
0,ü got wat buy tell u ü need come
0,gud ni swt drms take care
0,gd luck ur exam
0,u hiding stranger
0,oh half hour much longer syria canada eh wow must get much work done day u extra time grin
0,pick ur fone u dumb
0,idk sitting stop shop parking lot right bawling eye feel like failure everything nobody want feel like failing
0,hey guy know breathing neck get bud anyway able get half track usf tonight
0,driving raining get caught e mrt station lor
0,bought test yesterday something let know exact day u ovulate get u wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell
0,u dogbreath sounding like jan c thats al
0,probably want pick
0,pls full name joke school co fee university florida seem actually lt gt k pls holla back
0,good morning love go sleep wish great day full feeling better opportunity last thought babe love kiss
0,alright good night
0,long applebees fucking take
0,thk shd ok said plus minus ü leave line paragraph
0,wanna watch movie
1,win £ shopping spree every week starting play text store skilgme tscs winawk age £ perweeksub
0,pls accept one day begging change number
0,confirm eating esplanade
0,monthly amount terrible pay anything till month finishing school
0,hey pay salary de lt gt
0,normal
0,wake since checked stuff saw true available space pls call embassy send mail
0,really need shit tomorrow know awake like
1,urgent mobile awarded £ bonus caller prize nd attempt contact call box qu
0,stop calling everyone saying might cancer throat hurt talk answering everyones call get one call babysitting monday
0,pick rayan macleran
1,sale arsenal dartboard good condition double treble
0,maybe woke fucking problem
0,u see posted facebook
0,yuou working getting pc mom find spot would work need
0,prabha soryda realy frm heart sory
0,yes good crickiting mind
0,cud u tell ppl im gona b bit l co bus hav gon past co full im still waitin pete x
0,mathews tait edward anderson
0,hi ct employee
0,enjoying semester take care brother
0,come medical college pm forward da
0,excellent spent lt gt year air force iraq afghanistan stable honest like traveling
0,said matter mind saying matter
0,know watching film computer
0,let know detail fri u find co tom fri mentionned chinese thanks
0,hi mobile lt gt added contact list www fullonsms com great place send free sm people visit fullonsms com
0,honestly made lovely cup tea promptly dropped key burnt finger getting
0,idea soon get converted live
0,head straight
0,yar else thk sort funny thing
0,yet chikku wat abt u
0,give one miss number please
0,ok help ask working tmr
0,er hello thing didn‘t quite go plan – limping slowly home followed aa exhaust hanging
0,check nuerologist
0,tell thinking plus going stop run
0,world happiest frnds never character dey best understanding difference
0,r ü comin back dinner
0,really good see day dudette missing
0,dear sir salam alaikkum pride pleasure meeting today tea shop pleased send contact number qatar rakhesh indian pls save number respectful regard
0,sent lt gt buck
0,well right gonna get check today steam sale pee text want come get
0,kallis wont bat nd inning
0,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
0,monday next week give full gist
0,bad girl lady
0,guess got screwd
0,k sure relative home sm de pls
1,forwarded hi mailbox messaging sm alert message match please call back retrieve message match
0,get gandhipuram walk cross cut road right side lt gt street road turn first right
0,bugis juz wat walking home oredi ü late reply oso saw top dat like din buy r ü
0,train back northampton afraid
1,dear voucher holder claim week offer pc go t c apply stop text txt stop
0,message truro hospital ext phone phone side
0,wat happened cruise thing
0,sorry hurt
0,mean got epi fine
0,went project centre
1,hi babe chloe r u smashed saturday night great weekend u missing sp visionsms com text stop stop p text
0,also sorta blown couple time recently id rather text blue looking weed
0,always saying welp
0,ok anyway need change said
0,yo yo yo byatch whassup
0,ah poop look like ill prob send laptop get fixed cuz gpu problem
0,good trip watch remember get back must decide easter
0,electricity went fml
0,big chic common declare
0,stopped get ice cream go back
0,ü give time walk
0,beerage
0,come room point iron plan weekend
0,keep safe need miss already envy everyone see real life
0,said bad dat e gal know u wat u
0,supposed make still town though
0,need stop going bed make fucking dealing
0,yup thk u oso boring wat
0,good baby
0,u definitely need module e humanity dis sem izzit u wan take module st
0,ok sure time tho sure get library class try see point good eve
0,outside island head towards hard rock run
0,world running still maybe feeling admit mad correction let call life keep running world may u r also running let run
0,holy living christ taking long
0,anything lor u decide
0,hello going village pub either come accordingly ok
0,u horrible gal u knew dat going wif yest n u still come n ask
0,forget submit project friday
0,plane give month end
0,dont shall buy one dear
0,yes obviously egg pert potato head… speak soon
0,got part nottingham hr mile good thing love man much mph hey ho
0,office na
0,dear hero leaving qatar tonite apt opportunity pls keep touch lt email gt kerala
0,hope text meet smiling let text give reason smile beautiful day
0,reach home call
1,u’ve bin awarded £ play instant cash call claim every th player win min £ £ optout
0,text drop x
0,guy car shop flirting got phone number paperwork called texted nervous course may address call bos tell knowing may get fired
0,sorry im stil fucked last nite went tobed got work
0,cool text way
0,u call lunch
0,find way include detail
1,talk sexy make new friend fall love world discreet text dating service text vip see could meet
0,webpage available
0,lot used one babe model help youi bring match
1,urgent mobile awarded £ bonus caller prize final try contact u call landline box wr c ppm
0,hi moved pub would great c u u cud come
0,glad talking
0,noe la u wana pei bf oso rite k lor day den
0,hoping get away langport still town tonight
0,directly behind abt row behind ü
0,ok u take shopping u get paid
0,give sec think think
0,tmr timin still da wat co got lesson
0,right second gotta hit people first
0,would smoking help u work difficult time
0,yup next stop
0,hey kate hope ur ok give u buz wedlunch go outsomewhere adrink town cud go watershd bit ppl fromwrk bthere love petexxx
0,sent price mean lt gt g
0,farm open
0,ultimately tor motive tui achieve korli
1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz b
1,recieve tone within next hr term condition please see channel u teletext pg
0,honey pls find much sell predicte nigeria many time used important reply monday
0,hear loud scream lt gt minute cause gyno shoving thing belong
0,people game mall iouri kaila
0,big brother‘s really scraped barrel shower social misfit
0,played smash bros lt gt religiously
0,got home babe still awake
0,hey forget mine possession property mmm childish smile
0,thank u better work cause feel used otherwise
0,break time one come n get stuff fr ü
0,thinking chennai forgot come auction
0,really need kiss u miss u baby ur baby eva
